# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# TN        : Minimum temperatuur (in 0.1 graden Celsius) / Minimum temperature (in 0.1 degrees Celsius)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# NG        : Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten; 9=bovenlucht onzichtbaar) / Mean daily cloud cover (in octants; 9=sky invisible)
# STN,YYYYMMDD,   TG,   TN,   TX,   NG
  257,20230703,  167,  154,  190,     
  257,20230704,  166,  147,  186,     
  257,20230705,  149,  117,  176,     
  257,20230706,  172,  121,  199,     
  257,20230707,  214,  120,  281,     
  257,20230708,  230,  167,  323,     
  257,20230709,  200,  169,  273,     
  257,20230710,  192,  169,  223,     
  257,20230711,  198,  150,  237,     
  257,20230712,  182,  162,  203,     
  257,20230713,  184,  171,  208,     
  257,20230714,  194,  155,  232,     
  257,20230715,  199,  175,  246,     
  257,20230716,  186,  163,  204,     
  257,20230717,  180,  164,  201,     
  257,20230718,  177,  123,  215,     
  257,20230719,  168,  126,  208,     
  257,20230720,  158,  103,  201,     
  257,20230721,  160,   92,  207,     
  257,20230722,  169,  149,  191,     
  257,20230723,  177,  151,  204,     
  257,20230724,  168,  147,  190,     
  257,20230725,  160,  144,  188,     
  257,20230726,  171,  132,  195,     
  257,20230727,  173,  144,  190,     
  257,20230728,  190,  182,  212,     
  257,20230729,  189,  179,  210,     
  257,20230730,  180,  157,  203,     
  257,20230731,  180,  166,  192,     
  257,20230801,  173,  155,  193,     
  257,20230802,  171,  152,  203,     
  257,20230803,  173,  158,  191,     
  257,20230804,  170,  142,  194,     
  257,20230805,  156,  141,  185,     
  257,20230806,  150,  132,  173,     
  257,20230807,  163,  137,  184,     
  257,20230808,  164,  149,  186,     
  257,20230809,  169,  137,  196,     
  257,20230810,  175,  105,  221,     
  257,20230811,  202,  177,  237,     
  257,20230812,  191,  158,  208,     
  257,20230813,  189,  171,  218,     
  257,20230814,  203,  159,  250,     
  257,20230815,  179,  104,  216,     
  257,20230816,  181,   92,  239,     
  257,20230817,  181,  142,  228,     
  257,20230818,  202,  161,  241,     
  257,20230819,  213,  184,  254,     
  257,20230820,  183,  116,  220,     
  257,20230821,  174,  108,  227,     
  257,20230822,  188,  153,  215,     
  257,20230823,  185,  141,  226,     
  257,20230824,  193,  150,  219,     
  257,20230825,  187,  159,  216,     
  257,20230826,  164,  135,  193,     
  257,20230827,  156,  129,  177,     
  257,20230828,  163,   95,  200,     
  257,20230829,  161,   88,  204,     
  257,20230830,  156,  135,  184,     
  257,20230831,  153,  104,  191,     
  257,20230901,  163,  130,  197,     
  257,20230902,  171,  108,  222,     
  257,20230903,  162,  103,  212,     
  257,20230904,  182,  110,  249,     
  257,20230905,  213,  148,  286,     
  257,20230906,  223,  163,  297,     
  257,20230907,  222,  155,  290,     
  257,20230908,  211,  144,  278,     
  257,20230909,  208,  130,  269,     
  257,20230910,  244,  186,  314,     
  257,20230911,  210,  186,  249,     
  257,20230912,  194,  158,  219,     
  257,20230913,  150,   76,  196,     
  257,20230914,  152,   73,  202,     
  257,20230915,  167,  118,  223,     
  257,20230916,  185,  118,  251,     
  257,20230917,  175,  161,  199,     
  257,20230918,  190,  148,  226,     
  257,20230919,  176,  151,  192,     
  257,20230920,  191,  176,  214,     
  257,20230921,  156,  136,  203,     
  257,20230922,  134,  113,  160,     
  257,20230923,  145,  103,  184,     
  257,20230924,  164,  128,  200,     
  257,20230925,  158,  131,  193,     
  257,20230926,  185,  139,  228,     
  257,20230927,  193,  129,  230,     
  257,20230928,  180,  167,  207,     
  257,20230929,  174,  163,  199,     
  257,20230930,  174,  155,  195,     
  257,20231001,  190,  165,  210,     
  257,20231002,  186,  173,  204,     
  257,20231003,  169,  144,  209,     
  257,20231004,  164,  147,  174,     
  257,20231005,  167,  154,  185,     
  257,20231006,  177,  168,  189,     
  257,20231007,  184,  178,  194,     
  257,20231008,  159,  135,  181,     
  257,20231009,  177,  160,  192,     
  257,20231010,  180,  157,  202,     
  257,20231011,  178,  140,  193,     
  257,20231012,  142,  124,  176,     
  257,20231013,  177,  134,  209,     
  257,20231014,  123,   83,  145,     
  257,20231015,  100,   67,  121,     
  257,20231016,   93,   46,  133,     
  257,20231017,   84,   41,  128,     
  257,20231018,   91,   62,  120,     
  257,20231019,  147,   99,  176,     
  257,20231020,  105,   84,  145,     
  257,20231021,  132,  120,  158,     
  257,20231022,  130,   81,  151,     
  257,20231023,   95,   46,  123,     
  257,20231024,  125,  105,  141,     
  257,20231025,   95,   55,  123,     
  257,20231026,   91,   41,  117,     
  257,20231027,  107,   96,  127,     
  257,20231028,  117,  102,  138,     
  257,20231029,  132,   99,  148,     
  257,20231030,  116,   91,  139,     
  257,20231031,  116,   98,  140,     
  257,20231101,  124,   97,  146,     
  257,20231102,  106,   86,  119,     
  257,20231103,  111,   89,  129,     
  257,20231104,   94,   86,  103,     
  257,20231105,  111,   92,  126,     
  257,20231106,  116,   92,  129,     
  257,20231107,  115,   96,  129,     
  257,20231108,  107,   93,  119,     
  257,20231109,   95,   75,  115,     
  257,20231110,   84,   68,  105,     
  257,20231111,   94,   51,  113,     
  257,20231112,   64,   26,  107,     
  257,20231113,  105,   55,  141,     
  257,20231114,  121,   97,  133,     
  257,20231115,  111,   95,  121,     
  257,20231116,   67,   20,  102,     
  257,20231117,   70,   22,   99,     
  257,20231118,   90,   58,  132,     
  257,20231119,  127,  119,  133,     
  257,20231120,  104,   50,  124,     
  257,20231121,   87,   44,  110,     
  257,20231122,   76,   21,  118,     
  257,20231123,  121,   89,  133,     
  257,20231124,   75,   50,  101,     
  257,20231125,   75,   49,   92,     
  257,20231126,   75,   33,   87,     
  257,20231127,   45,   26,   69,     
  257,20231128,   33,  -18,   62,     
  257,20231129,   30,    7,   63,     
  257,20231130,    6,  -19,   48,     
  257,20231201,  -12,  -56,   20,     
  257,20231202,    7,  -41,   44,     
  257,20231203,   13,    3,   25,     
  257,20231204,   22,   13,   37,     
  257,20231205,   16,    8,   33,     
  257,20231206,   38,  -12,   72,     
  257,20231207,    9,  -21,   31,     
  257,20231208,   61,   21,   93,     
  257,20231209,   85,   68,  112,     
  257,20231210,   97,   81,  108,     
  257,20231211,   92,   81,  108,     
  257,20231212,   84,   53,  103,     
  257,20231213,   77,   51,  100,     
  257,20231214,   63,   13,   87,     
  257,20231215,   92,   86,   98,     
  257,20231216,   94,   84,  104,     
  257,20231217,   90,   83,  100,     
  257,20231218,   88,   82,   95,     
  257,20231219,   86,   73,   97,     
  257,20231220,   90,   79,  101,     
  257,20231221,   96,   46,  115,     
  257,20231222,   90,   62,  106,     
  257,20231223,   99,   81,  105,     
  257,20231224,  106,   93,  115,     
  257,20231225,  102,   92,  112,     
  257,20231226,   77,    6,  105,     
  257,20231227,   76,   -1,  106,     
  257,20231228,  104,   94,  109,     
  257,20231229,   95,   79,  107,     
  257,20231230,   90,   79,  100,     
  257,20231231,   87,   73,  100,     
  257,20240101,   84,   68,   95,     
  257,20240102,  101,   68,  123,     
  257,20240103,   92,   78,  103,     
  257,20240104,   73,   59,   85,     
  257,20240105,   69,   47,   88,     
  257,20240106,   31,    8,   47,     
  257,20240107,   -1,  -18,   13,     
  257,20240108,  -12,  -22,    3,     
  257,20240109,  -22,  -37,   -2,     
  257,20240110,  -24,  -49,    4,     
  257,20240111,   15,  -50,   63,     
  257,20240112,   48,   28,   64,     
  257,20240113,   54,   42,   65,     
  257,20240114,   50,   27,   66,     
  257,20240115,   34,   16,   48,     
  257,20240116,   27,    5,   44,     
  257,20240117,    7,  -17,   19,     
  257,20240118,   25,  -33,   51,     
  257,20240119,   45,   10,   53,     
  257,20240120,   30,    9,   58,     
  257,20240121,   51,   12,  104,     
  257,20240122,   86,   71,  105,     
  257,20240123,   80,   65,  101,     
  257,20240124,   89,   75,  102,     
  257,20240125,   76,   57,   92,     
  257,20240126,   81,   63,  114,     
  257,20240127,   60,   45,   73,     
  257,20240128,   60,   21,   99,     
  257,20240129,   87,   61,  118,     
  257,20240130,   79,   50,  113,     
  257,20240131,   68,   54,   83,     
  257,20240201,   69,   58,   87,     
  257,20240202,   75,   66,   86,     
  257,20240203,   86,   78,   97,     
  257,20240204,   86,   73,   96,     
  257,20240205,   83,   79,   92,     
  257,20240206,   85,   47,   99,     
  257,20240207,   38,  -20,   72,     
  257,20240208,   19,  -18,   41,     
  257,20240209,  106,   41,  129,     
  257,20240210,  104,   92,  124,     
  257,20240211,   82,   71,   97,     
  257,20240212,   72,   62,   83,     
  257,20240213,   75,   64,   89,     
  257,20240214,   92,   86,  106,     
  257,20240215,  134,   96,  165,     
  257,20240216,  101,   84,  130,     
  257,20240217,   94,   77,  113,     
  257,20240218,   92,   79,  116,     
  257,20240219,   83,   74,   92,     
  257,20240220,   84,   74,   94,     
  257,20240221,   92,   84,  105,     
  257,20240222,   91,   45,  126,     
  257,20240223,   64,   41,   80,     
  257,20240224,   48,   28,   65,     
  257,20240225,   59,   29,   89,     
  257,20240226,   51,   31,   66,     
  257,20240227,   43,    1,   85,     
  257,20240228,   83,   63,  100,     
  257,20240229,   88,   79,   96,     
  257,20240301,   75,   49,   97,     
  257,20240302,   92,   58,  123,     
  257,20240303,  102,   74,  148,     
  257,20240304,   63,   10,  102,     
  257,20240305,   55,   11,   80,     
  257,20240306,   69,   41,  110,     
  257,20240307,   52,   30,   84,     
  257,20240308,   52,   10,   96,     
  257,20240309,   77,   28,  127,     
  257,20240310,   80,   57,  113,     
  257,20240311,   68,   57,   76,     
  257,20240312,   85,   69,  106,     
  257,20240313,  101,   92,  112,     
  257,20240314,  132,   98,  166,     
  257,20240315,  109,   92,  146,     
  257,20240316,   69,    9,  101,     
  257,20240317,  101,   65,  136,     
  257,20240318,   98,   80,  122,     
  257,20240319,  112,   93,  140,     
  257,20240320,  106,   85,  135,     
  257,20240321,   86,   69,  102,     
  257,20240322,   92,   80,  101,     
  257,20240323,   76,   59,   93,     
  257,20240324,   72,   54,   86,     
  257,20240325,   83,   64,  120,     
  257,20240326,   89,   46,  116,     
  257,20240327,  102,   83,  127,     
  257,20240328,   93,   70,  118,     
  257,20240329,  116,   93,  142,     
  257,20240330,   82,   27,  118,     
  257,20240331,   91,   25,  142,     
  257,20240401,   99,   88,  113,     
  257,20240402,  101,   89,  118,     
  257,20240403,  108,   94,  136,     
  257,20240404,  109,   90,  126,     
  257,20240405,  127,  108,  147,     
  257,20240406,  179,  128,  240,     
  257,20240407,  137,  122,  157,     
  257,20240408,  146,   75,  188,     
  257,20240409,  110,   86,  150,     
  257,20240410,  112,   88,  132,     
  257,20240411,  120,  113,  132,     
  257,20240412,  129,  115,  144,     
  257,20240413,  138,  116,  177,     
  257,20240414,  104,   55,  131,     
  257,20240415,   86,   55,  107,     
  257,20240416,   85,   60,  109,     
  257,20240417,   62,   15,   93,     
  257,20240418,   76,   -1,  112,     
  257,20240419,   86,   66,  104,     
  257,20240420,   73,   43,   96,     
  257,20240421,   67,   19,  111,     
  257,20240422,   56,   -9,  116,     
  257,20240423,   53,  -35,  100,     
  257,20240424,   71,   41,   99,     
  257,20240425,   68,   46,  102,     
  257,20240426,   74,    9,  109,     
  257,20240427,  107,   51,  160,     
  257,20240428,  125,   88,  163,     
  257,20240429,  128,   70,  177,     
  257,20240430,  160,  104,  211,     
  257,20240501,  158,  128,  192,     
  257,20240502,  166,  121,  251,     
  257,20240503,  114,  102,  126,     
  257,20240504,  123,   84,  177,     
  257,20240505,  114,   77,  147,     
  257,20240506,  141,   78,  195,     
  257,20240507,  128,   99,  166,     
  257,20240508,  107,   42,  136,     
  257,20240509,  104,   33,  155,     
  257,20240510,  133,   58,  196,     
  257,20240511,  160,  112,  217,     
  257,20240512,  196,  127,  256,     
  257,20240513,  182,  152,  225,     
  257,20240514,  193,  127,  277,     
  257,20240515,  135,   98,  172,     
  257,20240516,  148,  113,  200,     
  257,20240517,  134,  125,  146,     
  257,20240518,  161,   99,  229,     
  257,20240519,  149,   78,  203,     
  257,20240520,  150,  131,  177,     
  257,20240521,  175,  131,  234,     
  257,20240522,  151,  137,  177,     
  257,20240523,  150,  131,  172,     
  257,20240524,  144,  108,  186,     
  257,20240525,  141,   87,  189,     
  257,20240526,  159,  107,  211,     
  257,20240527,  146,  134,  170,     
  257,20240528,  147,  130,  196,     
  257,20240529,  150,  139,  173,     
  257,20240530,  141,  127,  160,     
  257,20240531,  150,  125,  183,     
  257,20240601,  141,  131,  149,     
  257,20240602,  132,   85,  159,     
  257,20240603,  137,   91,  158,     
  257,20240604,  152,   94,  192,     
  257,20240605,  131,  108,  152,     
  257,20240606,  133,   71,  170,     
  257,20240607,  149,  100,  179,     
  257,20240608,  138,   78,  168,     
  257,20240609,  135,  116,  157,     
  257,20240610,  112,   88,  134,     
  257,20240611,  123,  106,  151,     
  257,20240612,  120,   98,  148,     
  257,20240613,  142,  117,  169,     
  257,20240614,  151,  132,  184,     
  257,20240615,  142,  117,  163,     
  257,20240616,  151,  127,  175,     
  257,20240617,  153,   98,  182,     
  257,20240618,  156,   82,  195,     
  257,20240619,  137,   73,  175,     
  257,20240620,  151,   67,  211,     
  257,20240621,  153,  122,  182,     
  257,20240622,  163,  139,  188,     
  257,20240623,  165,   97,  203,     
  257,20240624,  179,   86,  230,     
  257,20240625,  220,  158,  274,     
  257,20240626,  233,  174,  292,     
  257,20240627,  200,  171,  243,     
  257,20240628,  169,  120,  190,     
  257,20240629,  168,   93,  206,     
  257,20240630,  164,  131,  199,     
  257,20240701,  160,  142,  185,     
  257,20240702,  149,  135,  174,     
  257,20240703,  145,  122,  168,     
  257,20240704,  161,  145,  175,     
  257,20240705,  164,  150,  175,     
  257,20240706,  160,  124,  184,     
  257,20240707,  156,  133,  176,     
  257,20240708,  169,  135,  198,     
  257,20240709,  196,  159,  271,     
  257,20240710,  184,  168,  203,     
  257,20240711,  171,  141,  198,     
  257,20240712,  145,  135,  153,     
  257,20240713,  153,  142,  165,     
  257,20240714,  175,  154,  194,     
  257,20240715,  191,  134,  238,     
  257,20240716,  177,  158,  194,     
  257,20240717,  164,   97,  200,     
  257,20240718,  188,   92,  243,     
  257,20240719,  233,  173,  284,     
  257,20240720,  230,  150,  311,     
  257,20240721,  182,  152,  214,     
  257,20240722,  183,  138,  209,     
  257,20240723,  183,  165,  209,     
  257,20240724,  167,  105,  197,     
  257,20240725,  187,  159,  210,     
  257,20240726,  177,  114,  206,     
  257,20240727,  180,  110,  220,     
  257,20240728,  178,  123,  215,     
  257,20240729,  200,  128,  261,     
  257,20240730,  214,  162,  262,     
  257,20240731,  204,  150,  253,     
  257,20240801,  187,  151,  234,     
  257,20240802,  192,  132,  249,     
  257,20240803,  199,  167,  223,     
  257,20240804,  173,  127,  206,     
  257,20240805,  185,  135,  230,     
  257,20240806,  214,  167,  258,     
  257,20240807,  195,  166,  219,     
  257,20240808,  200,  179,  225,     
  257,20240809,  197,  141,  227,     
  257,20240810,  199,  179,  219,     
  257,20240811,  202,  130,  247,     
  257,20240812,  248,  162,  324,     
  257,20240813,  216,  190,  249,     
  257,20240814,  198,  158,  227,     
  257,20240815,  204,  159,  229,     
  257,20240816,  184,  120,  213,     
  257,20240817,  168,   78,  236,     
  257,20240818,  179,  126,  220,     
  257,20240819,  190,  107,  232,     
  257,20240820,  188,  153,  233,     
  257,20240821,  176,  161,  194,     
  257,20240822,  193,  172,  213,     
  257,20240823,  199,  171,  222,     
  257,20240824,  182,  159,  251,     
  257,20240825,  177,  157,  197,     
  257,20240826,  174,  150,  202,     
  257,20240827,  184,  134,  234,     
  257,20240828,  215,  132,  296,     
  257,20240829,  188,  104,  222,     
